id,is_novel,revenue,popularity,vote_average,budget,release_year
333377,not novel,44695,0.080754,7.8,0,2015
275696,not novel,0,0.079491,3.8,0,2015
326247,not novel,0,0.078363,3.8,0,2015
333287,not novel,0,0.077836,6,0,2015
318973,not novel,0,0.077252,6.7,0,2015
273899,not novel,187674,0.076109,5.6,13500000,2015
321039,not novel,0,0.190385,5.9,0,2015
345468,not novel,0,0.073883,5,0,2015
269033,not novel,0,0.070776,3.3,10,2015
319091,not novel,0,0.062536,7.8,0,2015
323435,not novel,0,0.061776,5,0,2015
318225,not novel,0,0.0608,7.2,0,2015
363480,not novel,0,0.059943,6.9,0,2015
291290,not novel,0,0.055242,4.6,0,2015
352552,not novel,0,0.054828,6.8,0,2015
343981,not novel,0,0.052542,6,0,2015
366929,not novel,0,0.052217,5.6,0,2015
341051,not novel,0,0.028725,4.6,0,2015
319067,not novel,0,0.051262,7.2,1000000,2015
332177,not novel,0,0.051107,5.9,0,2015
254800,not novel,0,0.049351,5.7,0,2015
291151,not novel,0,0.048863,4.9,0,2015
332479,not novel,0,0.047256,7.6,0,2015
299780,not novel,0,0.046453,4.9,0,2015
348296,not novel,0,0.03884,5.2,0,2015
357974,not novel,0,0.038804,6,0,2015
347258,not novel,0,0.037487,4.7,0,2015
312793,not novel,0,0.037147,3.9,0,2015
340361,not novel,0,0.036987,6.3,0,2015
306943,not novel,0,0.079539,4,0,2015
324325,not novel,0,0.034534,7.4,0,2015
321640,not novel,0,0.033378,8.4,0,2015
309919,not novel,0,0.056244,4.2,2000000,2015
303867,not novel,0,0.032678,8.2,0,2015
325365,not novel,0,0.030819,6.4,0,2015
330916,not novel,0,0.030113,6.8,0,2015
273599,not novel,0,0.030005,6.5,0,2015
333620,not novel,0,0.028082,5.5,0,2015
325843,not novel,0,0.026797,6.6,0,2015
253303,not novel,13684,0.025288,6.1,0,2015
356846,not novel,0,0.025252,7,0,2015
331501,not novel,0,0.023026,4.5,0,2015
361043,not novel,0,0.129696,5,0,2015
329289,not novel,0,0.019804,4.2,0,2015
334682,not novel,0,0.019133,6,0,2015
356335,not novel,0,0.018224,6.8,0,2015
339928,not novel,732655,0.017625,6.5,0,2015
367735,not novel,0,0.01705,6.7,0,2015
266764,not novel,0,0.014647,6.7,0,2015
328346,not novel,0,0.030371,6.7,0,2015
333346,not novel,0,0.00392,6.1,0,2015
157336,not novel,621752480,24.949134,8,165000000,2014
118340,not novel,773312399,14.311205,7.9,170000000,2014
100402,not novel,714766572,12.971027,7.6,170000000,2014
245891,not novel,78739897,11.422751,7,20000000,2014
131631,not novel,752100229,10.739009,6.6,125000000,2014
122917,not novel,955119788,10.174599,7.1,250000000,2014
177572,not novel,652105443,8.691294,7.8,165000000,2014
205596,not novel,233555708,8.110711,8,14000000,2014
198663,not novel,348319861,7.137273,7,34000000,2014
194662,novel,103215094,6.907148,7.3,18000000,2014
210577,not novel,369330363,6.438727,7.9,61000000,2014
228150,novel,211817906,6.415818,7.4,68000000,2014
181533,not novel,349424282,6.286692,6.1,127000000,2014
157350,not novel,288747895,6.14502,6.9,85000000,2014
127585,novel,746000000,6.052479,7.6,250000000,2014
240832,not novel,463360063,5.947136,6.3,40000000,2014
98566,not novel,477200000,5.787396,5.8,125000000,2014
225886,not novel,126069509,5.701683,5.3,40000000,2014
242582,not novel,38697217,5.522641,7.6,8500000,2014
91314,not novel,245500000,4.983782,5.9,210000000,2014
120467,not novel,174600318,4.93082,7.9,30000000,2014
244786,not novel,13993093,4.780419,8.2,3300000,2014
119450,not novel,708200000,4.452507,7.4,170000000,2014
156022,not novel,192330738,4.145209,7.2,55000000,2014
227159,not novel,106645357,4.105685,6.1,42000000,2014
102382,not novel,705717432,4.101979,6.6,200000000,2014
137113,not novel,370541256,3.990452,7.7,178000000,2014
228967,not novel,11305175,3.989231,6.1,44000000,2014
190859,not novel,542307423,3.863074,7.5,58800000,2014
147441,not novel,268031828,3.81374,5.6,140000000,2014
124905,not novel,529076069,3.689601,6.2,160000000,2014
102651,not novel,758410378,3.582315,7,180000000,2014
254904,not novel,32556119,3.573028,6,15000000,2014
242512,not novel,102529779,3.489314,4.9,5000000,2014
82702,not novel,609123048,3.489106,7.7,145000000,2014
270303,not novel,13500000,3.393741,6.6,2000000,2014
138103,not novel,206172544,3.34625,6.2,90000000,2014
137106,not novel,469160692,3.327799,7.5,60000000,2014
72784,not novel,0,3.280948,6.4,13000000,2014
68737,not novel,114178613,3.260581,5.1,95000000,2014
266856,not novel,121201940,3.170271,7.8,15000000,2014
193893,not novel,136621271,3.14993,6.4,17000000,2014
49017,not novel,215529201,3.028769,6.1,70000000,2014
270946,not novel,373552094,3.007018,6.5,132000000,2014
224141,not novel,212902372,2.996038,5.6,50000000,2014
53182,not novel,337580051,2.979181,6.1,110000000,2014
227156,not novel,66980456,2.881991,6.3,25000000,2014
187017,not novel,188441614,2.805019,7,50000000,2014
169917,not novel,53181600,2.777996,6.2,28000000,2014
116149,novel,259207227,2.721864,7.1,55000000,2014
284276,novel,2360281,2.692691,6.1,7000000,2014
212778,not novel,45967935,2.67235,7.2,11000000,2014
238636,not novel,108782847,2.611251,6.6,9000000,2014
218043,not novel,19682924,2.601775,3.8,16000000,2014
85350,not novel,44349000,2.595951,7.6,4000000,2014
241239,not novel,12007070,2.576396,6.4,20000000,2014
184315,not novel,243400000,2.549403,5.6,100000000,2014
86834,not novel,362637473,2.526779,5.5,125000000,2014
205587,not novel,83719388,2.523101,7.2,50000000,2014
256092,not novel,0,2.493306,4,12000000,2014
232672,not novel,123494610,2.445165,6.7,40000000,2014
195589,not novel,268157400,2.376309,6.2,18000000,2014
249164,not novel,78874843,2.361267,7.2,11000000,2014
243683,not novel,86165646,2.303556,6.7,45000000,2014
200727,not novel,4439431,2.295091,7.6,0,2014
222935,novel,305151265,2.293859,7.8,12000000,2014
244267,novel,336472,2.260131,7.5,0,2014
168530,not novel,153997819,2.165462,6.1,25000000,2014
244761,not novel,1075178,2.161064,5.8,0,2014
171274,not novel,11110975,2.160156,6.3,20000000,2014
137094,novel,50549107,2.141491,5.9,60000000,2014
225574,not novel,222809600,2.136758,6.8,50000000,2014
206487,not novel,3000000,2.116264,7.2,5500000,2014
262543,not novel,0,2.103532,5.4,7000000,2014
321068,not novel,0,2.078514,5.3,0,2014
154400,not novel,18658381,1.957672,6.6,12600000,2014
97020,not novel,239379423,1.940735,5.7,120000000,2014
157353,not novel,103039258,1.904422,5.9,100000000,2014
193610,not novel,196781193,1.900038,6.2,40000000,2014
82703,not novel,272912430,1.894706,6.8,145000000,2014
286532,not novel,0,1.875208,4.7,0,2014
189,not novel,39407616,1.840817,6.2,65000000,2014
297270,not novel,0,1.827148,7,0,2014
172385,not novel,500188435,1.811692,6.5,103000000,2014
100042,not novel,169837010,1.805954,5.5,40000000,2014
204922,not novel,15060457,1.7894,6.1,0,2014
152760,not novel,154984035,1.779861,5.7,70000000,2014
227306,not novel,163442937,1.769987,7.2,65000000,2014
273895,not novel,66787908,1.754707,7.5,20000000,2014
265177,not novel,3494070,1.737699,8,4900000,2014
255343,not novel,0,1.655717,6.2,17000000,2014
175112,not novel,20300000,1.649733,6.5,0,2014
228970,not novel,52501541,1.649321,6.9,15000000,2014
76649,not novel,117831631,1.638781,5.1,130000000,2014
239571,not novel,35926213,1.63015,7.2,26000000,2014
196867,not novel,133821816,1.58801,6.1,65000000,2014
207933,not novel,0,1.570083,6.6,0,2014
228326,not novel,97437106,1.545055,7.3,50000000,2014
239563,not novel,54837234,1.542392,7.1,13000000,2014
136797,not novel,203277636,1.541069,6.2,66000000,2014
286554,not novel,18612,1.53689,6.3,0,2014
262338,not novel,0,1.466453,5.2,0,2014
228194,novel,88880821,1.449046,7.2,22000000,2014
170687,not novel,108255770,1.440084,6.6,60000000,2014
87093,novel,28883511,1.398713,6.8,10000000,2014
241254,not novel,266586800,1.394382,4.6,18000000,2014
246080,not novel,1171559,1.384508,6.3,0,2014
110416,not novel,857522,1.37667,8,0,2014
253980,not novel,0,1.375493,7.1,0,2014
242095,not novel,600896,1.319416,5.8,4000000,2014
157825,not novel,0,1.315737,6.1,0,2014
216282,novel,160602194,1.3155,5.7,50000000,2014
289720,not novel,0,1.312103,4.4,25000000,2014
192102,not novel,0,1.304588,6,28000000,2014
218836,not novel,151165787,1.240895,5.9,50000000,2014
252178,not novel,1625847,1.220073,6.6,0,2014
144336,not novel,17508518,1.214094,5.4,35000000,2014
188161,not novel,0,1.211609,5.9,0,2014
255157,not novel,0,1.197444,5.3,0,2014
171372,not novel,645186,1.196549,6.8,0,2014
244506,not novel,0,1.191423,6.7,1000000,2014
136835,not novel,53830415,1.146492,5.8,13200000,2014
284293,not novel,41797583,1.142614,7.5,5000000,2014
256274,not novel,40100000,1.140302,6.1,5000000,2014
87492,not novel,12096300,1.136851,6.5,24000000,2014
277547,not novel,0,1.111485,5.6,0,2014
226857,not novel,34077920,1.077877,6.6,20000000,2014
157845,not novel,2295423,1.052381,6,12250000,2014
184098,not novel,70181428,1.041267,6.2,24000000,2014
271674,not novel,9104716,1.039133,6.9,15000000,2014
192149,novel,4507463,1.038367,5.4,0,2014
187596,not novel,59209,1.027357,5.7,15000000,2014
181886,not novel,3396726,1.026924,6.6,0,2014
250546,not novel,255273813,1.018115,5.6,6500000,2014
328763,not novel,0,1.014673,3.3,0,2014
261103,not novel,0,0.999341,5.6,0,2014
100241,not novel,71154592,0.989916,5.1,65000000,2014
225565,not novel,26049082,0.988081,6,8000000,2014
192132,not novel,0,0.984445,6.4,0,2014
200505,not novel,28831145,0.98174,6.5,27000000,2014
254473,not novel,68896829,0.979655,5.8,28000000,2014
242224,not novel,6676471,0.967846,6.5,2000000,2014
226486,not novel,100525432,0.966048,5.1,20000000,2014
286519,not novel,0,0.965197,6.5,0,2014
164251,not novel,176391,0.965064,5.4,0,2014
284689,not novel,1822250,0.956582,7,0,2014
250066,not novel,0,0.954807,4.3,10000000,2014
169298,not novel,0,0.944954,4.4,3000000,2014
244772,not novel,5284309,0.929125,6.7,0,2014
260339,not novel,0,0.928771,6.3,0,2014
283384,not novel,0,0.926802,5.7,0,2014
137321,not novel,30800231,0.92537,5.9,60000000,2014
234200,novel,7523634,0.920514,7.7,0,2014
244264,not novel,0,0.916578,6.1,0,2014
241848,not novel,2367161,0.916435,6.6,5000000,2014
259611,not novel,0,0.900955,6.1,0,2014
238215,not novel,0,0.897075,5.4,0,2014
188166,not novel,258384,0.896627,6.7,0,2014
253344,not novel,0,0.894732,5.5,0,2014
256917,not novel,15520023,0.893121,6.8,22500000,2014
171424,not novel,6833445,0.890965,4.8,5000000,2014
229297,not novel,32339326,0.889247,6.3,0,2014
192712,not novel,0,0.887576,4.2,0,2014
218778,not novel,100654149,0.876514,6.2,28000000,2014
239678,novel,41296320,0.876066,6.5,19800000,2014
264656,novel,2429989,0.870104,6.2,16000000,2014
294652,novel,0,0.86636,6.1,0,2014
244509,not novel,427418,0.863235,6.3,0,2014
146015,not novel,200406,0.861117,6.4,0,2014
227783,not novel,0,0.833734,5.4,0,2014
327833,not novel,0,0.829686,5.6,9000000,2014
151368,not novel,0,0.81219,5.1,0,2014
230179,not novel,7500000,0.805839,5.2,8500000,2014
242076,not novel,56574,0.800344,5,0,2014
209451,not novel,67347013,0.797723,6.7,40000000,2014
222899,not novel,49002684,0.796721,5.8,12500000,2014
198185,not novel,38307627,0.786398,6.6,25000000,2014
231576,not novel,5483299,0.778247,6.3,5500000,2014
244539,not novel,1430655,0.777096,7,6700000,2014
240745,not novel,0,0.774259,3.5,0,2014
287587,not novel,108808,0.766932,5,0,2014
285135,not novel,0,0.763771,3.3,0,2014
283350,not novel,37151,0.760779,6.3,0,2014
97370,not novel,5380251,0.757089,6,13300000,2014
177494,not novel,3485127,0.751773,6.3,6000000,2014
254375,not novel,1124445,0.747577,6.9,0,2014
235260,not novel,67800064,0.740796,5.8,22000000,2014
250657,not novel,0,0.73558,7.3,0,2014
242643,not novel,4571025,0.72975,7.4,0,2014
242042,not novel,15071,0.728025,6.5,6000000,2014
217993,not novel,5155325,0.72546,7,3500000,2014
157834,not novel,770706,0.722877,5.7,8500000,2014
253306,not novel,0,0.722465,6.4,0,2014
288281,not novel,0,0.716104,5.3,0,2014
232679,not novel,30127963,0.714661,6.2,15000000,2014
260202,not novel,0,0.708006,6.3,0,2014
256835,not novel,0,0.707208,6.9,0,2014
293299,not novel,0,0.7057,8,0,2014
289891,not novel,0,0.704138,5.5,0,2014
270302,not novel,2146041,0.699699,5.9,0,2014
251852,not novel,0,0.691851,4.3,0,2014
215211,not novel,0,0.688635,5.7,30000000,2014
177047,not novel,48390,0.688179,5.2,2000000,2014
276844,not novel,0,0.684152,6.2,0,2014
226448,not novel,0,0.680611,7.2,1000000,2014
255268,not novel,0,0.678616,5.7,5500000,2014
201086,not novel,0,0.676471,5.8,0,2014
297596,not novel,0,0.671825,4.4,15000000,2014
193612,not novel,17834867,0.667732,5.1,200000,2014
242310,not novel,0,0.662295,5.2,21000000,2014
157849,not novel,31554855,0.660405,6.3,15000000,2014
284296,not novel,25434291,0.649574,6.2,0,2014
239566,not novel,31911598,0.648465,6.3,0,2014
282813,not novel,13865435,0.646337,4.7,6500000,2014
184346,not novel,0,0.641676,6,30000000,2014
246860,not novel,1554000,0.635214,6.8,6600000,2014
245916,not novel,2450846,0.632048,6.5,5000000,2014
157832,not novel,13287735,0.631167,7,0,2014
273271,not novel,0,0.628637,6.3,0,2014
245906,not novel,111996,0.623706,5.7,0,2014
246741,not novel,0,0.622166,7.2,0,2014
276902,not novel,0,0.621645,4.8,5000000,2014
254191,not novel,9318,0.615729,5.3,1000000,2014
209276,not novel,54915,0.609613,6.9,0,2014
253312,not novel,0,0.609054,4.4,0,2014
210479,not novel,4635300,0.602735,6.8,2000000,2014
246400,not novel,0,0.600919,6.8,0,2014
227735,not novel,52424533,0.599079,6.8,36000000,2014
206821,not novel,0,0.593558,5.1,0,2014
252830,not novel,0,0.593438,3.1,0,2014
152790,not novel,0,0.59318,5.5,0,2014
244536,not novel,0,0.593065,5.3,0,2014
288158,not novel,26501323,0.590257,4.9,1000000,2014
244517,novel,169976,0.5847,5.2,0,2014
203834,not novel,0,0.582629,5,0,2014
145220,not novel,80383113,0.574398,6.2,50000000,2014
290542,not novel,11486,0.571844,7.3,0,2014
263986,not novel,0,0.571571,4.1,0,2014
239568,not novel,0,0.561727,5.3,20000000,2014
258750,not novel,0,0.560295,4.7,0,2014
297608,not novel,0,0.56021,5.9,0,2014
246403,not novel,1826705,0.559472,4.9,2800000,2014
243684,not novel,461162,0.557453,6.4,0,2014
287426,not novel,0,0.552627,5.3,0,2014
303623,not novel,0,0.550723,6.3,0,2014
228496,not novel,0,0.550625,3.3,600000,2014
276843,not novel,0,0.55046,6.6,0,2014
269173,not novel,0,0.550453,4.7,0,2014
227300,not novel,0,0.550197,5.8,0,2014
286521,not novel,1020921,0.548656,5.9,6000000,2014
184345,not novel,0,0.548529,5.4,0,2014
271714,not novel,28641776,0.5415,7.2,0,2014
236751,not novel,101332962,0.540852,6.1,12000000,2014
251994,novel,0,0.539017,5.1,5000000,2014
256474,not novel,0,0.536511,5.2,10000000,2014
243568,not novel,0,0.535291,5.9,0,2014
145221,not novel,0,0.533347,3.8,0,2014
157823,not novel,0,0.5252,5.8,0,2014
286875,not novel,0,0.524765,6.3,0,2014
242022,not novel,0,0.519107,5.9,0,2014
285733,not novel,0,0.518405,6.7,0,2014
284294,not novel,0,0.514113,5.4,0,2014
293310,not novel,0,0.512588,7.8,0,2014
283227,not novel,0,0.506605,5.9,0,2014
214314,not novel,0,0.502296,7.4,0,2014
272692,not novel,0,0.501533,5.6,0,2014
287084,not novel,0,0.498787,5.8,0,2014
188207,not novel,61279452,0.49584,4.4,70000000,2014
157851,not novel,1338365,0.495519,5.6,0,2014
254474,not novel,14947,0.494022,4.8,0,2014
155084,not novel,0,0.491273,6.2,5000000,2014
280000,not novel,0,0.487316,4.8,0,2014
253235,not novel,25312387,0.485296,5.7,30000000,2014
245700,not novel,5405500,0.484272,6.1,0,2014
258805,not novel,0,0.481391,4.6,0,2014
286873,not novel,0,0.480362,5.3,0,2014
290555,not novel,0,0.480194,5.3,18000000,2014
313867,not novel,0,0.476645,6.8,0,2014
255798,novel,0,0.472728,5.2,0,2014
203739,not novel,0,0.472703,5.8,0,2014
157829,not novel,985007,0.472242,6.4,0,2014
244566,not novel,88273,0.470651,4.8,2400000,2014
283686,not novel,0,0.466921,4.5,0,2014
280690,not novel,0,0.466373,6.2,0,2014
245473,not novel,0,0.466284,6.1,0,2014
253310,not novel,0,0.465438,5.1,0,2014
250538,not novel,0,0.461037,7.1,0,2014
256731,not novel,0,0.46087,5.7,0,2014
312791,not novel,0,0.460188,4.9,3150000,2014
253272,not novel,0,0.457089,5.8,0,2014
193726,not novel,7171,0.453382,5.4,0,2014
248504,not novel,0,0.452644,4.7,0,2014
244268,not novel,2262223,0.451125,6.4,0,2014
267863,not novel,0,0.449196,6.1,0,2014
52653,not novel,149337,0.447229,3.6,0,2014
230266,not novel,5000000,0.446458,5.4,5500000,2014
261375,not novel,0,0.445011,6.3,0,2014
190469,not novel,0,0.444337,5.7,2700000,2014
259018,not novel,0,0.43549,5,0,2014
259072,not novel,0,0.430844,4.9,1200000,2014
284537,not novel,0,0.430708,5.7,0,2014
312526,not novel,0,0.430488,4.1,0,2014
258099,not novel,0,0.428819,6,0,2014
275060,not novel,0,0.427602,6.1,0,2014
285843,not novel,0,0.421838,5.4,0,2014
250535,not novel,0,0.416516,6.5,0,2014
243531,not novel,0,0.413991,5.3,0,2014
277597,not novel,0,0.413295,4.2,0,2014
240916,not novel,0,0.411465,5.5,8000000,2014
254024,not novel,0,0.409047,4.2,0,2014
239562,not novel,16337881,0.408464,6,0,2014
244783,not novel,32251,0.407983,5.7,6000000,2014
250388,not novel,0,0.40674,5.6,0,2014
252171,not novel,395000,0.403579,7,1000000,2014
253254,not novel,8251,0.269741,5.9,0,2014
210947,not novel,121179,0.401153,6.1,318000,2014
254263,not novel,0,0.400689,5.6,30000000,2014
235271,not novel,0,0.399827,5.3,0,2014
241771,not novel,14618727,0.398601,6.9,7000000,2014
259956,not novel,0,0.398291,6.5,0,2014
299582,not novel,0,0.397644,6.1,0,2014
141043,not novel,7176347,0.669807,6.2,0,2014
298865,not novel,0,0.39199,4.8,0,2014
266537,not novel,0,0.390044,6,0,2014
228358,not novel,0,0.444439,4.5,0,2014
252680,not novel,10429707,0.386307,5.7,5000000,2014
251519,not novel,0,0.382465,6.8,0,2014
238603,not novel,45300000,0.382434,5.7,13000000,2014
259963,not novel,126150,0.380607,5.6,0,2014
270938,not novel,0,0.380414,5.4,0,2014
258086,not novel,0,0.336024,5.2,0,2014
275318,not novel,0,0.379113,5,0,2014
245859,not novel,0,0.378725,6.7,0,2014
256740,not novel,0,0.375458,4.9,3500000,2014
249260,not novel,0,0.389417,3.8,0,2014
215379,not novel,0,0.510296,5.4,0,2014
293633,not novel,0,0.366176,5.3,2500000,2014
297961,not novel,0,0.363927,4.9,0,2014
233470,not novel,0,0.363776,6,0,2014
248774,not novel,3123963,0.360727,6.7,0,2014
292177,not novel,0,0.360228,6.7,0,2014
242166,not novel,0,0.359568,3.8,25000000,2014
156597,not novel,0,0.358186,5.3,0,2014
313074,not novel,0,0.35561,5.6,0,2014
275985,not novel,0,0.354648,3.9,0,2014
286654,not novel,0,0.352393,5.1,0,2014
238475,not novel,0,0.351449,3.8,0,2014
284536,not novel,39171130,0.350612,5.6,25000000,2014
257447,not novel,0,0.350213,5.4,0,2014
283691,not novel,0,0.347108,5.2,0,2014
270005,not novel,0,0.346944,3.9,0,2014
254023,not novel,0,0.346216,4.7,2000000,2014
208869,not novel,0,0.34388,6,10,2014
268060,not novel,0,0.343814,5.3,0,2014
209185,not novel,3430018,0.34162,6.7,12700000,2014
282041,not novel,0,0.340735,7.2,0,2014
157847,not novel,2365467,0.340308,6.5,4000000,2014
300706,not novel,0,0.340101,5.3,5000000,2014
265016,not novel,0,0.339749,4.6,0,2014
146243,not novel,0,0.338489,5.1,0,2014
289314,not novel,0,0.369555,7.1,0,2014
254194,not novel,0,0.539598,5.8,0,2014
261101,not novel,0,0.333035,5.3,0,2014
253295,not novel,0,0.33291,6.6,0,2014
82657,not novel,0,0.332041,4.3,0,2014
287415,not novel,0,0.331919,4.7,1500000,2014
259954,not novel,0,0.330645,7.1,0,2014
94590,not novel,0,0.330541,5.8,325927,2014
287663,not novel,0,0.330431,6.8,0,2014
199575,not novel,0,0.276845,6.1,0,2014
174337,not novel,13769,0.460808,5.9,0,2014
299939,not novel,0,0.324403,4,0,2014
236399,not novel,0,0.303538,6.4,0,2014
279171,not novel,0,0.323009,5.9,0,2014
271164,not novel,1009620,0.362439,6,0,2014
270654,not novel,15000000,0.318941,4.8,500000,2014
206296,not novel,0,0.318608,5.4,0,2014
157099,not novel,75143,0.317225,5.9,5000000,2014
157424,not novel,0,0.404018,4.6,0,2014
211076,not novel,0,0.316313,5.4,0,2014
276401,not novel,0,0.315839,6.4,0,2014
241843,not novel,0,0.689942,5.2,0,2014
297680,not novel,0,0.309771,4.7,0,2014
126172,not novel,0,0.309634,3.9,0,2014
249923,not novel,0,0.309101,5.6,0,2014
293894,not novel,0,0.512023,5,0,2014
212231,not novel,0,0.308899,6.3,0,2014
256687,not novel,0,0.43435,4.4,0,2014
268171,not novel,0,0.306919,6.5,10000000,2014
289727,not novel,4453524,0.306026,5.8,0,2014
253849,not novel,0,0.304992,6.2,0,2014
330115,not novel,0,0.12871,5.9,0,2014
276496,not novel,0,0.302498,4.4,0,2014
290999,not novel,0,0.301497,6,0,2014
249660,not novel,29789000,0.300442,6.1,17000000,2014
