id,revenue,production_companies
1922,0,Samsa Film
1990,486021,Meno Films
16725,31576,Shadow Shows
24786,0,Peace Arch Films
16555,31609243,"Tyler Perry Company, The"
13968,0,Disney Channel
20224,0,Mirror Cube Films
6535,4778376,Pelagius Film
108176,0,Levity Entertainment Group
14791,0,Film Afrika Worldwide
1961,173066,Image Entertainment
14877,0,Voice Pictures
9867,0,Two Roads Entertainment
20497,0,Granada Television
12247,0,Muskat Filmed Properties
15166,0,Red Cam Studios
7992,0,Filmstiftung Nordrhein-Westfalen
105325,0,Walt Disney Animation Studios
16453,0,NetFlix
17158,0,TVA Films
14650,0,EuropaCorp.
10247,0,Quiet Man Productions
18556,0,K5 Film
13068,0,W B I Films
15261,0,Beacon Communications
46169,0,Disney Channel
21623,0,Paramount Classics
19934,0,KL Productions
348,104931801,Brandywine Productions
9659,100000000,Mad Max Films
583,20045115,Python (Monty) Pictures
9453,23438120,Felix Cinematorgrafica
10654,0,CIP Filmproduktion GmbH
10734,43000000,Malpaso Company
16858,37823676,Columbia Pictures Corporation
6404,0,Werner Herzog Filmproduktion
10322,30177511,Lorimar Film Entertainment
14035,0,Famous Players
988,51718367,IPC Films
6471,73961419,Aspen Film Society
11519,31755742,Universal Pictures
10373,0,The Who Films
11121,0,Société Française de Production (SFP)
9051,0,Geoffrey Productions
11145,61801971,Universal Pictures
10912,0,Marble Arch Productions
40160,0,American International Pictures (AIP)
25476,0,Boyd's Company
42172,0,A-Team
26659,0,Hanover Street
18966,43885000,American International Pictures (AIP)
28942,0,Victor Solnicki Productions
54013,0,Brouwersgracht Investments
45964,0,Melvin Simon Productions
233,0,Warner Bros. Home Entertainment Group
33521,0,The Mirisch Corporation
218,78371200,Pacific Western
87,333000000,Paramount Pictures
620,295212467,Delphi Films
927,153083102,Warner Bros.
34584,20158808,Bavaria Film
90,316360478,Eddie Murphy Productions
311,0,The Ladd Company
1885,90815558,Jerry Weintraub Productions
377,25504513,Smart Egg Pictures
9326,86572238,SLM Production Group
9336,81198894,The Ladd Company
1880,38376497,Valkyrie Films
1788,80035402,IndieProd Company Productions
9651,0,Artistry Limited
13924,0,Pixar Animation Studios
9663,28744356,Delphi II Productions
12309,38435947,Aspect Ratio Film
625,34700291,International Film Investors
18462,14418922,Film Development Fund
1884,0,Korty Films
11884,28733290,Lorimar Film Entertainment
24264,5778353,Delphi II Productions
11368,0,River Road Productions
655,2181987,Pro-ject Filmproduktion
11507,8801940,Delphi II Productions
16969,38348988,Deliverance Productions
24099,12145169,Zupnik-Curtis Enterprises
2148,25928721,PSO International
5677,0,# Lexyn Productions
11899,0,"Jim Henson Company, The"
11002,45858563,Edgar Rice Burroughs Inc.
13763,68392977,Water
10631,0,Kings Road Entertainment
14052,0,Interscope Communications
10823,14000000,Cinema Group
18477,0,VTC
15927,27187653,EMI Films Ltd.
24128,4978922,Arnold Stiefel Company
16806,0,Edgewood Productions
11950,28078073,Warner Bros.
15259,0,Golan-Globus Productions
40814,0,Planet Productions
17464,0,Cannon Films
21989,0,HOT DOG PARTNERSHIP PRODUCTIONS
10606,0,Cinema Group Ventures
11495,0,Dino De Laurentiis Company
13681,0,Delphi II Productions
11221,19265302,Cinema Group Ventures
10179,0,Metro-Goldwyn-Mayer (MGM)
26178,801000,UAA Films
27171,0,Aspen Film Society
19400,1337274,G.P.F.I.
28148,0,Cannon Films
19621,0,Central
41089,0,Ithaca
11905,0,Incorporated Television Company (ITC)
1892,572700000,Twentieth Century Fox Film Corporation
36670,160000000,TaliaFilm II Productions
850,19294144,Christmas Tree Films
9531,75800000,Dovemead Films
1621,90400000,Cinema Group Ventures
860,79567667,Sherwood Productions
17692,87987055,Alan Landsburg Productions
4543,0,Celandine Films
18835,0,Unity Productions
9549,21500000,The Ladd Company
1058,19910002,Breathless Associates
11609,4300000,Yellowbeard Associates
11654,5979292,Peerford Ltd.
227,25697647,Warner Bros.
19698,33759266,Simon Reeves Landsburg Productions
10489,0,Sunn Classic Pictures
10269,30400000,Barwood Films
6341,42313354,Rastar Pictures
11336,20766616,Lorimar Film Entertainment
19053,0,Valley 9000
18172,17233166,Lucille Ball Productions
8289,16175602,Eagle Associates
22998,13030214,Brooksfilms
849,0,Barclays Mercantile Industrial Finance
14854,12232628,Lone Wolf McQuade Associates
10576,34725000,Oak
33676,0,Tiberius Film Productions
837,2120439,Famous Players Ltd
15895,8890685,Aries Cinematográfica Argentina
11235,0,Enigma Productions
15035,760883,Producers Sales Organization (PSO)
12633,0,Frank Yablans Presentations
26198,3661757,Associated Capital
13105,64783827,Aaron Spelling Productions
24808,5656087,Bryna Productions
57978,0,Central Productions
47364,0,Hollywood Films
26452,10676194,Cannon Italia Srl
26978,16500000,Delphi Productions
807,327311859,Juno Pix
862,361958736,Pixar Animation Studios
629,23341568,Bad Hat Harry Productions
197,210000000,The Ladd Company
710,352194034,Eon Productions
8844,262797249,Teitler Film
1572,366101666,Cinergi Pictures Entertainment
63,168840000,Atlas Entertainment
568,355237933,Universal Pictures
9737,141407024,Don Simpson/Jerry Bruckheimer Films
10530,346079773,Walt Disney Feature Animation
949,187436818,Forward Pass
9482,113493481,Cinergi Pictures Entertainment
414,336529144,Polygram Filmed Entertainment
524,116112375,Légende Entreprises
9598,254134910,Kennedy Miller Productions
8839,287928194,Amblin Entertainment
33689,0,Rysher Entertainment
5,4300000,A Band Apart
9804,264218220,Gordon Company
9273,212385533,Morgan Creek Productions
688,182016617,Malpaso Productions
451,49800000,Intial Productions
9886,19075720,Alliance Communications Corporation
8068,25405445,Los Hooligans Productions
2064,182057016,Hollywood Pictures
6950,189859560,Punch Productions
577,21284514,Columbia Pictures Corporation
3512,104324083,Warner Bros.
1408,18517322,Laurence Mark Productions
9312,122195920,Threshold Entertainment
4584,135000000,Mirage Enterprises
8012,115101622,Metro-Goldwyn-Mayer (MGM)
9691,30303072,Canal+
397,0,PolyGram Filmed Entertainment
12110,0,Castle Rock Entertainment
1710,0,New Regency Pictures
687,39363635,PolyGram Filmed Entertainment
8963,157387195,Don Simpson/Jerry Bruckheimer Films
10802,20350754,Le Studio Canal+
11448,6700000,Magnolia Pictures
922,0,Pandora Filmproduktion
9560,50012507,Zucker Brothers Productions
11862,76578911,Touchstone Pictures
21032,0,Amblimation
10474,0,Island Pictures
11929,0,Columbia Pictures Corporation
12665,0,Hollywood Pictures
9090,47774193,Amblin Entertainment
15602,0,Lancaster Gate
10858,13681765,Cinergi Pictures Entertainment
6520,127600435,First Knight Productions
9382,23450000,Regency Enterprises
11859,11534477,Warner Bros.
152426,0,Spelling Films
11443,0,Underworld Entertainment
2293,2,Alphaville Films
15322,0,Parallax Pictures
9087,107879496,Castle Rock Entertainment
11860,0,Scott Rudin Productions
9071,1148752,Lemon Sky Productions
9061,0,Warner Bros.
21183,0,Rocket Pictures
11472,69660733,1492 Pictures
16420,0,Castle Rock Entertainment
36834,339889,FIT Productions
14819,17689177,Caravan Pictures
9102,5781885,Allegro Films
27993,0,1992 Number Four Limited Partnership
18402,50892160,Warner Bros.
9073,0,Alcor Films
37108,0,Trimark Pictures
13531,0,Warner Bros.
10612,0,Parallax Pictures
8438,17381942,Warner Bros.
6715,0,Island World
31174,0,Mayfair Entertainment International
9091,64350171,Imperial Entertainment
8973,0,Metro-Goldwyn-Mayer (MGM)
10824,13940383,PolyGram Filmed Entertainment
22625,0,Bórd Scannán na hÉireann
25749,0,Trans Atlantic Entertainment
10329,152000000,"Kennedy/Marshall Company, The"
13559,0,Allied Film Production
32646,0,American Playhouse
37653,0,Prima Films
9089,17519169,Egg Pictures
31894,0,Price Entertainment
28387,718490,Sandollar Productions
26441,0,Caravan Pictures
10533,10382407,Cinergi Pictures Entertainment
8512,16140822,Mundy Lane Entertainment
18392,0,"Ministry of Film, The"
27281,0,Interscope Communications
12520,442965,The Vault
34996,0,Guild
12554,0,Citadel Entertainment
2054,106269971,The Charlie Mopic Company
11359,0,Columbia Pictures Corporation
9909,180000000,Via Rosa Productions
38884,0,BIM Distribuzione
18801,0,October Films
55676,0,British Film Institute (BFI)
11876,15000000,Hachette Première
11861,23574130,Amblin Entertainment
16295,38290723,New Deal Productions
30718,0,Carolco Pictures
31611,0,A BandApart
10525,0,Castle Rock Entertainment
13552,0,Desperate Pictures
43612,0,France 3 Cinéma
500,14661007,Lionsgate
772,358991681,Hughes Entertainment
364,280000000,Warner Bros.
8077,159773545,Brandywine Productions
943,321731527,Warner Bros.
6114,215862692,Columbia Pictures Corporation
766,0,Renaissance Pictures
8845,156563139,Alcor Films
881,243240178,Columbia Pictures Corporation
11806,147214049,Northern Lights Entertainment
402,352927224,Canal+
9349,0,TriStar Pictures
9504,10725228,GGR
11158,58662452,Touchwood Pacific Partners 1
1492,7191399,Gaumont
10906,17092453,Columbus Circle Films
9475,134095253,City Light Films
763,242623,New Zealand Film Commission
12088,6739141,Davis Entertainment
619,411006740,Warner Bros.
10412,0,Film Victoria
11790,0,Renaissance Films
10437,27281507,"Jim Henson Company, The"
9869,178051587,Mace Neufeld Productions
10403,21706101,Avenue Pictures Productions
11569,12534961,Trans Atlantic Entertainment
1883,48169908,Warner Bros.
9300,0,Lenfilm Studio
11597,23278931,Baltimore Pictures
11087,88036683,Interscope Communications
10497,1862805,Columbia Pictures Corporation
9278,0,Morgan Creek Productions
47821,14683921,Allied Filmmakers
10326,128000000,Warner Bros.
31962,21621000,Sandollar Productions
11287,107458785,Parkway Productions
26255,754935,Penta Pictures
14239,14110589,Paramount Animation
11386,62548947,Channel Four Films
13225,32710894,Youngheart Productions
10163,32101000,Allied Vision
9529,25792310,TriStar Pictures
10435,0,TriStar Pictures
9096,0,Cinergi Pictures Entertainment
18631,0,Polar Entertainment Corporation
10407,0,Imagine Films Entertainment
17494,57138719,Largo Entertainment
14361,22518097,Touchstone Pictures
2687,14358033,Alcor Films
13823,0,Regency Enterprises
10406,0,Touchwood Pacific Partners 1
10206,0,Kuzui Enterprises
16562,25105517,Interscope Communications
11259,137783840,Universal Pictures
20763,4651977,Stonebridge Entertainment
11068,18472850,Atkinson/Knickerbocker Productions
18764,8359717,Hong Kong Film Directors Guild
5237,0,Palace Pictures
13199,0,Olmos Productions
12525,0,OH Films
41670,0,Hollywood Pictures
37527,8403433,Dark Horse Entertainment
11428,30524763,Victor & Grais Productions
2613,22697691,Gruskoff/Venture Films
13006,0,Muse Productions
12518,0,New Line Cinema
19380,0,Morgan Creek Productions
20676,0,Image Organization
15300,0,Touchwood Pacific Partners 1
19143,4836637,Eclectic Films
40082,6742168,Alcor Films
13937,37170057,Pacific Western
24230,0,Imperial Entertainment
14603,0,Dino de Laurentiis Communications
61225,17530973,Finnegan/Pinchuk Productions
22590,0,Gallery Films
48150,1666511,Cinéa
10410,0,Twentieth Century Fox Film Corporation
2470,0,Animatógrafo
10409,33946224,Australian Film Finance Corporation (AFFC)
23939,0,Morgan Creek Productions
27295,0,Home Box Office (HBO)
85,389925971,Paramount Pictures
41280,26279000,Barry & Enright Productions
699,195312802,Metro-Goldwyn-Mayer (MGM)
10156,31672907,Brooksfilms
814,31973249,Guber/Peters Company
1103,50000000,Goldcrest Films International
11527,34967437,Warner Bros.
9443,58972904,Warner Bros.
12528,0,Phoenix (II)
11646,5732587,R & R Films
11027,0,CIP Filmproduktion GmbH
43089,100000,Quest
10246,125728258,Astral Bellevue Pathé
18254,40382659,JRS Productions
19429,40716963,Mirage Enterprises
9538,14225876,Filmplan
17360,0,Lorimar
31646,0,Chako Film Company
10540,17374595,Outland Productions
26444,0,Northshore Investments Ltd.
25566,0,Dino De Laurentiis Company
848,6000000,Walt Disney Productions
20075,0,C & C Brown Production
11298,17985893,International Film Investors
21610,19905359,Martin Poll Productions
25468,0,Saga Productions Inc.
8691,0,National Cinematografica
10323,41092328,Peerford Ltd.
14900,0,Henson Associates (HA)
31593,0,Gurian Entertainment
14664,35610100,Deliverance Productions
24124,0,The Cropsy Venture
37936,0,Canadian Film Development Corporation (CFDC)
37775,0,Irrigazione Cinematografica
21874,0,The Ladd Company
28377,0,Media Home Entertainment
39874,0,Famous Players Ltd
10725,0,King-Hitzig Productions
29204,6000000,Bakshi Productions
21764,0,Lake Films
26560,15578237,Amblin Entertainment
17205,0,Golan-Globus Productions
602,816969268,Centropolis Entertainment
954,457696359,Cruise/Wagner Productions
627,16491080,Noel Gay Motion Picture Company
275,60611975,Working Title Films
9802,335062621,Don Simpson/Jerry Bruckheimer Films
454,147298761,Twentieth Century Fox Film Corporation
2300,230000000,Northern Lights Entertainment
9268,242295562,Warner Bros.
11674,320689294,Great Oaks Entertainment
755,25836616,Dimension Films
1645,152266007,Warner Bros.
9614,41205099,Brillstein-Grey Entertainment
9279,129832389,1492 Pictures
4232,173046663,Dimension Films
11412,89456761,Forge
9390,273552592,TriStar Pictures
10830,33459416,TriStar Pictures
9327,128769345,Universal Pictures
11228,159212469,Davis Entertainment
9103,57400547,Signature Pictures
12123,60209334,Chicago Pacific Entertainment
409,231976425,Miramax
2320,121969216,Warner Bros.
664,494471524,Amblin Entertainment
819,165615285,Warner Bros.
10779,29359216,Universal Pictures
9208,150270147,WCG Entertainment Productions
884,0,Alliance Communications
10061,42277365,Rysher Entertainment
10547,14048372,Steelwork Films
9303,7011317,Spelling Films
10218,4505922,Independent Pictures (II)
9879,113309743,Castle Rock Entertainment
9566,18626419,Mandalay Entertainment
7095,58620973,Hollywood Pictures
11867,3793614,Dark Horse Entertainment
9591,34585416,Clinica Estetico
10280,0,Spelling Films
10607,0,Island Pictures
9401,0,Redemption Productions
36758,3692836,Polygram Filmed Entertainment
18862,0,Rysher Entertainment
7300,97529550,Fox 2000 Pictures
8766,16675000,Dimension Films
11543,25023434,Metro-Goldwyn-Mayer (MGM)
18555,258263,Red Mullet Productions
9625,0,Seagal/Nasso Productions
8866,0,Noon Attack Pictures
9431,5,Universal City Studios
8818,141047179,Cinergi Pictures Entertainment
11062,0,Castle Rock Entertainment
10543,0,Universal Pictures
10938,1500000,World Productions
8744,0,Albino Alligator Productions
9333,47267001,Metropolitan Filmexport
11112,0,Hollywood Pictures
46029,0,Lolafilms
3179,0,Geffen Pictures
18220,0,CineTel Pictures
13685,560069,Columbia Pictures Corporation
10539,28921264,Allied Filmmakers
10874,34327391,Jim Henson Productions
3573,22231658,Haft Entertainment
10478,53854588,Warner Bros.
28005,4109095,NDF International
11159,13417292,CiBy 2000
20927,19030691,Juno Pix
11076,0,Sandollar Productions
31640,0,Marmont Productions
9095,12379402,NFH Productions
10586,75000000,Constellation Entertainment
44705,0,BBC Films
26890,1814290,BBC Arena
2045,0,Dino De Laurentiis Company
7863,0,Film Victoria
14469,0,Clipsal Films
34170,0,Trilogy Entertainment Group
25147,405000,PolyGram Filmed Entertainment
10549,0,Turner Pictures (I)
26748,13269963,Columbia Pictures Corporation
36355,20080020,The Bubble Factory
9283,0,Woods Entertainment
14553,0,Recorded Picture Company (RPC)
36915,0,The Rank Organisation
11069,0,Stampede Entertainment
11511,0,Interscope Communications
6346,22540359,Universal Pictures
10534,10300000,Largo Entertainment
9099,0,Universal Pictures
11229,0,August Entertainment
12656,0,Jersey Films
43566,0,Hollywood Pictures
9826,17300889,Village Roadshow Pictures
18975,0,The Kushner-Locke Company
9536,0,3 Arts Entertainment
17795,0,Storyline Entertainment
2928,119718203,Warner Bros.
11306,17380126,Castle Rock Entertainment
1770,16900000,Geffen Pictures
23945,0,Warner Bros.
16299,0,Savoy Pictures
25189,0,Phoenix Pictures
9302,0,Touchstone Pictures
27681,0,Disney Channel
42314,0,Jam Productions
9450,0,Channel Four Films
26787,0,Hallmark Entertainment
8052,222559,Trinity Filmed Entertainment
15691,42000000,20th Century Fox Television
10690,0,Peter Newman/Interal
26949,0,Dimitri Villard Productions
11107,0,PolyGram Filmed Entertainment
18414,0,Lakeshore Entertainment
12559,0,Caravan Pictures
10988,0,ABC Productions
36344,0,Castle Rock Entertainment
24206,76382,Cine Grande Corporation
17414,0,Joe Wizan/Todd Black
23570,0,The Chess Club
9568,0,Image Organization
25355,0,Canal+France
13891,153155,Independent Pictures (II)
23449,0,Hollywood Pictures
26422,0,Alpha Films
16448,0,Castle Rock Entertainment
48580,0,Alicéléo
38223,0,Rastar Pictures
28059,0,Detour Filmproduction
31908,0,Castle Rock Entertainment
3065,0,Best Brains
3587,0,Yorktown Productions
10548,2666118,David Sonenberg Production
19963,0,Rézo Films
28121,0,Savoy Pictures
98,457640427,Universal Pictures
77,39723096,Newmarket Capital Group
8871,345141403,Universal Pictures
8358,429632142,Twentieth Century Fox Film Corporation
107,83557872,SKA Films
955,546388105,Cruise/Wagner Productions
1636,90383208,Regency Enterprises
4247,278019771,Wayans Bros. Entertainment
